game_id,season,week,play_id,game_play_number,sequence_number,period,clock_minutes,clock_seconds,pos_team_id,home_team_id,away_team_id,home_score_start,away_score_start,yards_to_endzone_start,play_type,orig_play_type,status_completed
401858210,2026,1,401858210576,129,118,3,4,27,25,25,26,17,24,23,Rush,Rush,true
401858210,2026,1,401858210580,130,119,3,4,9,25,25,26,17,24,3,Penalty,Penalty,true
401858210,2026,1,401858210590,131,120,3,3,50,25,25,26,17,24,1,Rushing Touchdown,Rushing Touchdown,true
401858210,2026,1,401858210592,132,119,3,3,58,25,25,26,24,24,3,Timeout,Timeout,true
401858210,2026,1,401858210598,133,122,3,3,50,26,25,26,17,24,65,Kickoff,Kickoff,true
401858210,2026,1,401858210600,134,121,3,3,50,25,25,26,17,24,3,Timeout,Timeout,true
401858210,2026,1,401858210602,135,123,3,3,28,26,25,26,24,24,75,Pass Reception,Pass Reception,true
401858210,2026,1,401858210607,136,124,3,3,3,26,25,26,24,24,71,Rush,Rush,true
401858210,2026,1,401858210612,137,125,3,2,23,26,25,26,24,24,53,Sack,Sack,true
401858210,2026,1,401858210616,138,126,3,1,58,26,25,26,24,24,57,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210619,139,127,3,1,42,26,25,26,24,24,57,Pass Reception,Pass Reception,true
401858210,2026,1,401858210626,140,128,3,1,10,26,25,26,24,24,56,Penalty,Penalty,true
401858210,2026,1,401858210629,141,129,3,0,50,26,25,26,24,24,61,Punt,Punt,true
401858210,2026,1,401858210633,142,130,3,0,34,25,25,26,24,24,83,Rush,Rush,true
401858210,2026,1,401858210635,143,129,3,0,50,25,25,26,24,24,39,Timeout,Timeout,true
401858210,2026,1,401858210638,144,131,3,0,8,25,25,26,24,24,83,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210641,145,132,3,0,8,25,25,26,24,24,82,Pass Reception,Pass Reception,true
401858210,2026,1,401858210652,147,133,4,14,52,25,25,26,24,24,69,Rush,Rush,true
401858210,2026,1,401858210660,148,134,4,14,22,25,25,26,24,24,60,Penalty,Penalty,true
401858210,2026,1,401858210666,149,135,4,13,48,25,25,26,24,24,65,Rush,Rush,true
401858210,2026,1,401858210670,150,136,4,13,6,25,25,26,24,24,65,Pass Reception,Pass Reception,true
401858210,2026,1,401858210675,151,137,4,12,42,25,25,26,24,24,57,Penalty,Penalty,true
401858210,2026,1,401858210679,152,138,4,12,7,25,25,26,24,24,54,Rush,Rush,true
401858210,2026,1,401858210683,153,139,4,11,41,25,25,26,24,24,50,Rush,Rush,true
401858210,2026,1,401858210687,154,140,4,11,13,25,25,26,24,24,47,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210718,155,141,4,11,10,25,25,26,24,24,47,Rush,Rush,true
401858210,2026,1,401858210698,156,142,4,10,57,26,25,26,24,24,49,Rush,Rush,true
401858210,2026,1,401858210700,157,141,4,11,10,25,25,26,24,24,47,Timeout,Timeout,true
401858210,2026,1,401858210704,158,143,4,10,18,26,25,26,24,24,58,Rush,Rush,true
401858210,2026,1,401858210708,159,144,4,9,59,26,25,26,24,24,53,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210711,160,145,4,9,52,26,25,26,24,24,53,Punt,Punt,true
401858210,2026,1,401858210715,161,146,4,9,45,25,25,26,24,24,84,Rush,Rush,true
401858210,2026,1,401858210717,162,145,4,9,52,26,25,26,24,24,53,Timeout,Timeout,true
401858210,2026,1,401858210724,163,147,4,9,7,25,25,26,24,24,82,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210727,164,148,4,8,53,25,25,26,24,24,82,Interception Return,Pass Interception Return,true
401858210,2026,1,401858210733,165,149,4,8,46,26,25,26,24,24,31,Rushing Touchdown,Rushing Touchdown,true
401858210,2026,1,401858210740,166,151,4,8,38,25,25,26,24,31,65,Kickoff,Kickoff,true
401858210,2026,1,401858210742,167,150,4,8,46,26,25,26,24,31,3,Timeout,Timeout,true
401858210,2026,1,401858210746,168,152,4,8,29,25,25,26,24,31,80,Rush,Rush,true
401858210,2026,1,401858210750,169,153,4,7,52,25,25,26,24,31,77,Pass Reception,Pass Reception,true
401858210,2026,1,401858210755,170,154,4,7,39,25,25,26,24,31,67,Rush,Rush,true
401858210,2026,1,401858210761,171,155,4,7,1,25,25,26,24,31,64,Interception Return,Interception,true
401858210,2026,1,401858210766,172,156,4,6,55,26,25,26,24,31,46,Rush,Rush,true
401858210,2026,1,401858210771,173,157,4,6,27,26,25,26,24,31,49,Rush,Rush,true
401858210,2026,1,401858210780,174,158,4,5,59,26,25,26,24,31,40,Rush,Rush,true
401858210,2026,1,401858210784,175,159,4,5,4,26,25,26,24,31,37,Fumble Recovery (Own),Fumble Recovery (Own),true
401858210,2026,1,401858210792,176,160,4,4,38,26,25,26,24,31,27,Rush,Rush,true
401858210,2026,1,401858210796,177,161,4,4,5,26,25,26,24,31,22,Penalty,Penalty,true
401858210,2026,1,401858210799,178,162,4,3,45,26,25,26,24,31,27,Rush,Rush,true
401858210,2026,1,401858210803,179,163,4,3,1,26,25,26,24,31,21,Rush,Rush,true
401858210,2026,1,401858210807,180,164,4,2,58,26,25,26,24,31,4,Rushing Touchdown,Rushing Touchdown,true
401858210,2026,1,401858210814,181,166,4,2,58,25,25,26,24,38,65,Kickoff,Kickoff,true
401858210,2026,1,401858210817,182,167,4,2,49,25,25,26,24,38,75,Rush,Rush,true
401858210,2026,1,401858210821,183,168,4,2,26,25,25,26,24,38,63,Pass Reception,Pass Reception,true
401858210,2026,1,401858210826,184,169,4,2,3,25,25,26,24,38,62,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210829,185,170,4,1,57,25,25,26,24,38,62,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210832,186,171,4,1,52,25,25,26,24,38,62,Penalty,Penalty,true
401858210,2026,1,401858210836,187,172,4,1,48,25,25,26,24,38,47,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210839,188,173,4,1,42,25,25,26,24,38,47,Rush,Rush,true
401858210,2026,1,401858210844,189,174,4,1,32,25,25,26,24,38,49,Penalty,Penalty,true
401858210,2026,1,401858210850,190,175,4,1,26,25,25,26,24,38,49,Pass Reception,Pass Reception,true
401858210,2026,1,401858210856,191,176,4,1,17,26,25,26,24,38,53,Rushing Touchdown,Rushing Touchdown,true
401858210,2026,1,401858210863,192,178,4,1,17,25,25,26,24,45,65,Kickoff,Kickoff,true
401858210,2026,1,401858210866,193,179,4,1,4,25,25,26,24,45,75,Pass Reception,Pass Reception,true
401858210,2026,1,401858210871,194,180,4,0,47,25,25,26,24,45,69,Pass Reception,Pass Reception,true
401858210,2026,1,401858210876,195,181,4,0,39,25,25,26,24,45,55,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210879,196,182,4,0,33,25,25,26,24,45,55,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210882,197,183,4,0,30,25,25,26,24,45,55,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210885,198,184,4,0,25,25,25,26,24,45,55,Pass Incompletion,Pass Incompletion,true
401858210,2026,1,401858210889,199,185,4,0,17,26,25,26,24,45,45,Rush,Rush,true
401864432,2026,1,4018644323,1,1,1,15,0,2440,2440,98,0,0,65,Kickoff,Kickoff,true
401864432,2026,1,40186443212,2,2,1,14,44,2440,2440,98,0,0,75,Pass Reception,Pass Reception,true
401864432,2026,1,40186443217,3,3,1,14,25,2440,2440,98,0,0,72,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,40186443224,4,5,1,14,25,98,2440,98,7,0,65,Kickoff,Kickoff,true
401864432,2026,1,40186443227,5,6,1,14,18,98,2440,98,7,0,75,Rush,Rush,true
401864432,2026,1,40186443231,6,7,1,13,42,98,2440,98,7,0,76,Pass Reception,Pass Reception,true
401864432,2026,1,40186443236,7,8,1,13,23,98,2440,98,7,0,55,Pass Reception,Pass Reception,true
401864432,2026,1,40186443241,8,9,1,12,57,98,2440,98,7,0,47,Rush,Rush,true
401864432,2026,1,40186443245,9,10,1,12,16,98,2440,98,7,0,42,Sack,Sack,true
401864432,2026,1,40186443250,10,11,1,11,48,98,2440,98,7,0,44,Pass Reception,Pass Reception,true
401864432,2026,1,40186443255,11,12,1,11,25,98,2440,98,7,0,44,Rush,Rush,true
401864432,2026,1,40186443259,12,13,1,10,50,98,2440,98,7,0,44,Punt,Punt,true
401864432,2026,1,40186443264,13,14,1,10,41,2440,2440,98,7,0,95,Rush,Rush,true
401864432,2026,1,40186443268,14,15,1,10,21,2440,2440,98,7,0,53,Rush,Rush,true
401864432,2026,1,40186443272,15,16,1,9,47,2440,2440,98,7,0,46,Rush,Rush,true
401864432,2026,1,40186443276,16,17,1,9,10,2440,2440,98,7,0,48,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,40186443279,17,18,1,9,4,2440,2440,98,7,0,48,Punt,Punt,true
401864432,2026,1,40186443283,18,19,1,8,44,98,2440,98,7,0,83,Pass Reception,Pass Reception,true
401864432,2026,1,40186443288,19,20,1,8,24,98,2440,98,7,0,75,Rush,Rush,true
401864432,2026,1,40186443292,20,21,1,7,59,98,2440,98,7,0,69,Pass Reception,Pass Reception,true
401864432,2026,1,40186443297,21,22,1,7,44,98,2440,98,7,0,60,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432100,22,23,1,7,35,98,2440,98,7,0,60,Rush,Rush,true
401864432,2026,1,401864432104,23,24,1,7,11,98,2440,98,7,0,60,Penalty,Penalty,true
401864432,2026,1,401864432107,24,25,1,6,42,98,2440,98,7,0,65,Punt Return,Punt Return,true
401864432,2026,1,401864432113,25,26,1,6,38,2440,2440,98,7,0,88,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432116,26,27,1,6,28,2440,2440,98,7,0,88,Rush,Rush,true
401864432,2026,1,401864432120,27,28,1,5,48,2440,2440,98,7,0,83,Pass Reception,Pass Reception,true
401864432,2026,1,401864432125,28,29,1,5,23,2440,2440,98,7,0,74,Rush,Rush,true
401864432,2026,1,401864432129,29,30,1,4,58,2440,2440,98,7,0,69,Rush,Rush,true
401864432,2026,1,401864432133,30,31,1,4,25,2440,2440,98,7,0,66,Rush,Rush,true
401864432,2026,1,401864432138,31,32,1,4,2,2440,2440,98,7,0,40,Pass Reception,Pass Reception,true
401864432,2026,1,401864432143,32,33,1,3,30,2440,2440,98,7,0,36,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432146,33,34,1,3,17,2440,2440,98,7,0,36,Rush,Rush,true
401864432,2026,1,401864432150,34,35,1,2,38,2440,2440,98,7,0,28,Pass Reception,Pass Reception,true
401864432,2026,1,401864432155,35,36,1,2,17,2440,2440,98,7,0,8,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432162,36,38,1,2,14,98,2440,98,14,0,65,Kickoff,Kickoff,true
401864432,2026,1,401864432167,37,39,1,2,8,98,2440,98,14,0,82,Rush,Rush,true
401864432,2026,1,401864432171,38,40,1,1,49,98,2440,98,14,0,76,Rush,Rush,true
401864432,2026,1,401864432177,39,41,1,1,9,98,2440,98,14,0,71,Rush,Rush,true
401864432,2026,1,401864432179,40,40,1,1,18,2440,2440,98,14,0,24,Timeout,Timeout,true
401864432,2026,1,401864432182,41,42,1,0,43,98,2440,98,14,0,51,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432185,42,43,1,0,33,98,2440,98,14,0,51,Sack,Sack,true
401864432,2026,1,401864432189,43,44,1,0,10,98,2440,98,14,0,58,Pass Reception,Pass Reception,true
401864432,2026,1,401864432199,45,45,2,14,48,98,2440,98,14,0,58,Punt Return,Punt Return,true
401864432,2026,1,401864432207,46,46,2,14,41,2440,2440,98,14,0,50,Rush,Rush,true
401864432,2026,1,401864432211,47,47,2,14,17,2440,2440,98,14,0,43,Rush,Rush,true
401864432,2026,1,401864432215,48,48,2,13,46,2440,2440,98,14,0,43,Rush,Rush,true
401864432,2026,1,401864432219,49,49,2,13,16,2440,2440,98,14,0,39,Penalty,Penalty,true
401864432,2026,1,401864432224,50,50,2,12,55,2440,2440,98,14,0,54,Rush,Rush,true
401864432,2026,1,401864432228,51,51,2,12,23,2440,2440,98,14,0,52,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432231,52,52,2,12,16,2440,2440,98,14,0,52,Rush,Rush,true
401864432,2026,1,401864432235,53,53,2,11,37,2440,2440,98,14,0,52,Punt,Punt,true
401864432,2026,1,401864432239,54,54,2,11,26,98,2440,98,14,0,80,Pass Reception,Pass Reception,true
401864432,2026,1,401864432244,55,55,2,11,15,98,2440,98,14,0,71,Penalty,Penalty,true
401864432,2026,1,401864432289,56,56,2,11,3,98,2440,98,14,0,81,Rush,Rush,true
401864432,2026,1,401864432249,57,56,2,10,37,98,2440,98,14,0,81,Fumble,Fumble,true
401864432,2026,1,401864432255,58,57,2,10,8,98,2440,98,14,0,88,Rush,Rush,true
401864432,2026,1,401864432259,59,58,2,9,33,98,2440,98,14,0,72,Penalty,Penalty,true
401864432,2026,1,401864432265,60,59,2,9,17,98,2440,98,14,0,67,Pass Reception,Pass Reception,true
401864432,2026,1,401864432270,61,60,2,8,54,98,2440,98,14,0,56,Pass Reception,Pass Reception,true
401864432,2026,1,401864432275,62,61,2,8,29,98,2440,98,14,0,47,Rush,Rush,true
401864432,2026,1,401864432280,63,62,2,8,10,98,2440,98,14,0,55,Rush,Rush,true
401864432,2026,1,401864432286,64,63,2,7,42,98,2440,98,14,0,32,Rush,Rush,true
401864432,2026,1,401864432288,65,62,2,7,50,2440,2440,98,14,0,45,Timeout,Timeout,true
401864432,2026,1,401864432296,66,64,2,7,5,98,2440,98,14,0,27,Pass Reception,Pass Reception,true
401864432,2026,1,401864432301,67,65,2,6,50,98,2440,98,14,0,17,Rush,Rush,true
401864432,2026,1,401864432305,68,66,2,6,22,98,2440,98,14,0,16,Rush,Rush,true
401864432,2026,1,401864432309,69,67,2,5,55,98,2440,98,14,0,9,Rush,Rush,true
401864432,2026,1,401864432311,70,66,2,6,3,98,2440,98,14,0,16,Timeout,Timeout,true
401864432,2026,1,401864432314,71,68,2,5,20,98,2440,98,14,0,4,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432321,72,70,2,5,11,2440,2440,98,14,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432326,73,71,2,4,58,2440,2440,98,14,7,64,Interception Return,Pass Interception Return,true
401864432,2026,1,401864432332,74,72,2,4,54,98,2440,98,14,7,46,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432335,75,73,2,4,46,98,2440,98,14,7,46,Rush,Rush,true
401864432,2026,1,401864432339,76,74,2,4,11,98,2440,98,14,7,44,Rush,Rush,true
401864432,2026,1,401864432343,77,75,2,3,28,98,2440,98,14,7,42,Punt,Punt,true
401864432,2026,1,401864432375,78,76,2,3,24,2440,2440,98,14,7,96,Rush,Rush,true
401864432,2026,1,401864432351,79,77,2,2,37,2440,2440,98,14,7,93,Pass Reception,Pass Reception,true
401864432,2026,1,401864432359,80,78,2,2,21,2440,2440,98,14,7,20,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432366,81,80,2,2,21,98,2440,98,21,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432369,82,81,2,2,12,98,2440,98,21,7,75,Rush,Rush,true
401864432,2026,1,401864432373,83,82,2,1,54,98,2440,98,21,7,79,Pass Reception,Pass Reception,true
401864432,2026,1,401864432383,84,83,2,1,42,98,2440,98,21,7,52,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432386,85,84,2,1,26,98,2440,98,21,7,52,Pass Reception,Pass Reception,true
401864432,2026,1,401864432391,86,85,2,1,2,98,2440,98,21,7,50,Rush,Rush,true
401864432,2026,1,401864432395,87,86,2,0,22,98,2440,98,21,7,45,Pass Reception,Pass Reception,true
401864432,2026,1,401864432400,88,87,2,0,17,98,2440,98,21,7,39,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432403,89,88,2,0,12,98,2440,98,21,7,39,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432406,90,89,2,0,12,98,2440,98,21,7,39,Penalty,Penalty,true
401864432,2026,1,401864432411,91,90,2,0,4,98,2440,98,21,7,49,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432413,92,89,2,0,4,98,2440,98,21,7,39,Timeout,Timeout,true
401864432,2026,1,401864432422,94,91,3,15,0,98,2440,98,21,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432427,95,92,3,14,53,98,2440,98,21,7,75,Rush,Rush,true
401864432,2026,1,401864432431,96,93,3,14,29,98,2440,98,21,7,74,Pass Reception,Pass Reception,true
401864432,2026,1,401864432436,97,94,3,13,54,98,2440,98,21,7,66,Rush,Rush,true
401864432,2026,1,401864432440,98,95,3,13,16,98,2440,98,21,7,67,Punt,Punt,true
401864432,2026,1,401864432445,99,96,3,13,7,2440,2440,98,21,7,57,Rush,Rush,true
401864432,2026,1,401864432449,100,97,3,12,30,2440,2440,98,21,7,56,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432452,101,98,3,12,22,2440,2440,98,21,7,56,Pass Reception,Pass Reception,true
401864432,2026,1,401864432457,102,99,3,12,6,2440,2440,98,21,7,46,Rush,Rush,true
401864432,2026,1,401864432461,103,100,3,11,33,2440,2440,98,21,7,38,Rush,Rush,true
401864432,2026,1,401864432465,104,101,3,11,1,2440,2440,98,21,7,32,Passing Touchdown,Passing Touchdown,true
401864432,2026,1,401864432473,105,103,3,11,1,98,2440,98,28,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432476,106,104,3,10,51,98,2440,98,28,7,75,Pass Reception,Pass Reception,true
401864432,2026,1,401864432481,107,105,3,10,24,98,2440,98,28,7,74,Rush,Rush,true
401864432,2026,1,401864432485,108,106,3,9,42,98,2440,98,28,7,72,Pass Reception,Pass Reception,true
401864432,2026,1,401864432490,109,107,3,9,24,98,2440,98,28,7,46,Pass Reception,Pass Reception,true
401864432,2026,1,401864432495,110,108,3,9,4,98,2440,98,28,7,35,Pass Reception,Pass Reception,true
401864432,2026,1,401864432500,111,109,3,8,43,98,2440,98,28,7,26,Rush,Rush,true
401864432,2026,1,401864432504,112,110,3,8,19,98,2440,98,28,7,24,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432507,113,111,3,8,14,98,2440,98,28,7,24,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432510,114,112,3,8,14,98,2440,98,28,7,24,Penalty,Penalty,true
401864432,2026,1,401864432515,115,113,3,7,43,98,2440,98,28,7,19,Fumble Recovery (Opponent),Fumble Recovery (Opponent),true
401864432,2026,1,401864432523,116,114,3,7,35,2440,2440,98,28,7,86,Rush,Rush,true
401864432,2026,1,401864432527,117,115,3,7,7,2440,2440,98,28,7,78,Pass Reception,Pass Reception,true
401864432,2026,1,401864432532,118,116,3,6,41,2440,2440,98,28,7,79,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432535,119,117,3,6,29,2440,2440,98,28,7,79,Punt,Punt,true
401864432,2026,1,401864432539,120,118,3,6,26,98,2440,98,28,7,82,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432542,121,119,3,6,21,98,2440,98,28,7,82,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432545,122,120,3,6,16,98,2440,98,28,7,82,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432548,123,121,3,6,6,98,2440,98,28,7,82,Punt,Punt,true
401864432,2026,1,401864432553,124,122,3,5,59,2440,2440,98,28,7,55,Rush,Rush,true
401864432,2026,1,401864432557,125,123,3,5,29,2440,2440,98,28,7,29,Rush,Rush,true
401864432,2026,1,401864432561,126,124,3,4,58,2440,2440,98,28,7,28,Rush,Rush,true
401864432,2026,1,401864432565,127,125,3,4,36,2440,2440,98,28,7,17,Rush,Rush,true
401864432,2026,1,401864432569,128,126,3,4,3,2440,2440,98,28,7,14,Passing Touchdown,Passing Touchdown,true
401864432,2026,1,401864432577,129,128,3,4,3,98,2440,98,35,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432580,130,129,3,3,56,98,2440,98,35,7,75,Rush,Rush,true
401864432,2026,1,401864432593,131,130,3,3,30,98,2440,98,35,7,74,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432597,132,131,3,3,10,98,2440,98,35,7,74,Pass Reception,Pass Reception,true
401864432,2026,1,401864432602,133,132,3,2,44,98,2440,98,35,7,63,Rush,Rush,true
401864432,2026,1,401864432606,134,133,3,2,18,98,2440,98,35,7,60,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432609,135,134,3,2,1,98,2440,98,35,7,60,Pass Reception,Pass Reception,true
401864432,2026,1,401864432614,136,135,3,1,47,98,2440,98,35,7,51,Rush,Rush,true
401864432,2026,1,401864432618,137,136,3,1,28,98,2440,98,35,7,47,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432621,138,137,3,1,16,98,2440,98,35,7,47,Pass Reception,Pass Reception,true
401864432,2026,1,401864432626,139,138,3,1,2,98,2440,98,35,7,43,Rush,Rush,true
401864432,2026,1,401864432631,140,139,3,0,55,2440,2440,98,35,7,57,Rush,Rush,true
401864432,2026,1,401864432635,141,140,3,0,26,2440,2440,98,35,7,56,Rush,Rush,true
401864432,2026,1,401864432645,143,141,4,14,50,2440,2440,98,35,7,47,Rush,Rush,true
401864432,2026,1,401864432651,144,142,4,14,8,2440,2440,98,35,7,38,Rush,Rush,true
401864432,2026,1,401864432655,145,143,4,13,22,2440,2440,98,35,7,34,Rush,Rush,true
401864432,2026,1,401864432659,146,144,4,12,31,2440,2440,98,35,7,15,Rush,Rush,true
401864432,2026,1,401864432663,147,145,4,11,55,2440,2440,98,35,7,12,Rush,Rush,true
401864432,2026,1,401864432667,148,146,4,11,10,2440,2440,98,35,7,12,Rush,Rush,true
401864432,2026,1,401864432671,149,147,4,10,26,2440,2440,98,35,7,7,Rush,Rush,true
401864432,2026,1,401864432675,150,148,4,9,44,2440,2440,98,35,7,2,Rush,Rush,true
401864432,2026,1,401864432679,151,149,4,9,0,2440,2440,98,35,7,4,Rush,Rush,true
401864432,2026,1,401864432683,152,150,4,8,14,2440,2440,98,35,7,4,Rush,Rush,true
401864432,2026,1,401864432685,153,149,4,8,25,98,2440,98,35,7,96,Timeout,Timeout,true
401864432,2026,1,401864432688,154,151,4,7,38,2440,2440,98,35,7,1,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432695,155,153,4,7,34,98,2440,98,42,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432701,156,154,4,7,25,98,2440,98,42,7,90,Rush,Rush,true
401864432,2026,1,401864432705,157,155,4,7,2,98,2440,98,42,7,87,Fumble Recovery (Opponent),Fumble Recovery (Own),true
401864432,2026,1,401864432714,158,156,4,6,31,2440,2440,98,42,7,8,Rush,Rush,true
401864432,2026,1,401864432719,159,157,4,6,7,2440,2440,98,42,7,1,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432726,160,159,4,6,7,98,2440,98,49,7,65,Kickoff,Kickoff,true
401864432,2026,1,401864432729,161,160,4,5,59,98,2440,98,49,7,75,Rush,Rush,true
401864432,2026,1,401864432733,162,161,4,5,33,98,2440,98,49,7,64,Rush,Rush,true
401864432,2026,1,401864432737,163,162,4,4,59,98,2440,98,49,7,59,Rush,Rush,true
401864432,2026,1,401864432741,164,163,4,4,23,98,2440,98,49,7,56,Pass Reception,Pass Reception,true
401864432,2026,1,401864432746,165,164,4,3,56,98,2440,98,49,7,50,Rush,Rush,true
401864432,2026,1,401864432750,166,165,4,3,26,98,2440,98,49,7,49,Rush,Rush,true
401864432,2026,1,401864432754,167,166,4,2,47,98,2440,98,49,7,44,Pass Reception,Pass Reception,true
401864432,2026,1,401864432759,168,167,4,2,17,98,2440,98,49,7,36,Rush,Rush,true
401864432,2026,1,401864432763,169,168,4,1,53,98,2440,98,49,7,27,Rush,Rush,true
401864432,2026,1,401864432767,170,169,4,1,40,98,2440,98,49,7,21,Pass Incompletion,Pass Incompletion,true
401864432,2026,1,401864432770,171,170,4,1,32,98,2440,98,49,7,21,Rush,Rush,true
401864432,2026,1,401864432774,172,171,4,1,18,98,2440,98,49,7,10,Rushing Touchdown,Rushing Touchdown,true
401864432,2026,1,401864432781,173,173,4,1,18,2440,2440,98,49,14,65,Kickoff,Kickoff,true
401864432,2026,1,401864432784,174,174,4,1,8,2440,2440,98,49,14,75,Rush,Rush,true
401864432,2026,1,401864432787,175,175,4,0,37,2440,2440,98,49,14,76,Rush,Rush,true
401858438,2026,1,4018584387,1,1,1,15,0,275,87,275,0,0,65,Kickoff,Kickoff,true
401858438,2026,1,40185843815,2,2,1,15,0,275,87,275,0,0,75,Rush,Rush,true
401858438,2026,1,40185843820,3,3,1,14,17,275,87,275,0,0,74,Rush,Rush,true
401858438,2026,1,40185843824,4,4,1,13,21,275,87,275,0,0,69,Pass Reception,Pass Reception,true
401858438,2026,1,40185843829,5,5,1,12,43,275,87,275,0,0,66,Punt,Punt,true
401858438,2026,1,40185843833,6,6,1,12,43,87,87,275,0,0,79,Penalty,Penalty,true
401858438,2026,1,40185843836,7,7,1,12,37,87,87,275,0,0,84,Pass Incompletion,Pass Incompletion,true
401858438,2026,1,40185843839,8,8,1,12,31,87,87,275,0,0,84,Rush,Rush,true
401858438,2026,1,40185843843,9,9,1,12,12,87,87,275,0,0,81,Penalty,Penalty,true
401858438,2026,1,40185843846,10,10,1,11,18,87,87,275,0,0,76,Fumble Recovery (Own),Fumble Recovery (Own),true
401858438,2026,1,40185843852,11,11,1,10,57,87,87,275,0,0,84,Punt,Punt,true
401858438,2026,1,40185843861,12,12,1,10,53,275,87,275,0,0,37,Pass Incompletion,Pass Incompletion,true
401858438,2026,1,40185843863,13,11,1,10,57,87,87,275,0,0,84,Timeout,Timeout,true
401858438,2026,1,40185843865,14,13,1,10,48,275,87,275,0,0,37,Rush,Rush,true
401858438,2026,1,40185843869,15,14,1,10,2,275,87,275,0,0,33,Rush,Rush,true
401858438,2026,1,40185843871,16,14,1,10,8,275,87,275,0,0,33,Timeout,Timeout,true
401858438,2026,1,40185843874,17,15,1,9,19,275,87,275,0,0,26,Rush,Rush,true
401858438,2026,1,40185843878,18,16,1,8,35,275,87,275,0,0,26,Pass Reception,Pass Reception,true
401858438,2026,1,40185843883,19,17,1,8,1,275,87,275,0,0,13,Rush,Rush,true
401858438,2026,1,40185843887,20,18,1,7,18,275,87,275,0,0,11,Rush,Rush,true
401858438,2026,1,40185843891,21,19,1,6,35,275,87,275,0,0,9,Pass Incompletion,Pass Incompletion,true
401858438,2026,1,40185843894,22,20,1,6,32,275,87,275,0,0,9,Field Goal Good,Field Goal Good,true
401858438,2026,1,40185843899,23,20,1,6,32,275,87,275,0,3,9,Timeout,Timeout,true
401858438,2026,1,401858438163,24,21,1,6,27,87,87,275,0,3,65,Kickoff,Kickoff,true
401858438,2026,1,401858438103,25,22,1,6,17,87,87,275,0,3,82,Pass Reception,Pass Reception,true
401858438,2026,1,401858438108,26,23,1,5,47,87,87,275,0,3,67,Rush,Rush,true
401858438,2026,1,401858438112,27,24,1,5,17,87,87,275,0,3,62,Rush,Rush,true
401858438,2026,1,401858438116,28,25,1,4,13,87,87,275,0,3,59,Rush,Rush,true
401858438,2026,1,401858438123,29,26,1,3,56,87,87,275,0,3,58,Rush,Rush,true
401858438,2026,1,401858438127,30,27,1,3,21,87,87,275,0,3,56,Pass Reception,Pass Reception,true
401858438,2026,1,401858438132,31,28,1,2,49,87,87,275,0,3,47,Pass Reception,Pass Reception,true
401858438,2026,1,401858438137,32,29,1,2,22,87,87,275,0,3,40,Pass Incompletion,Pass Incompletion,true
